h_Actual, 5.48973, 3.83975, 1.04909, 2.18084, 7.44139, 1.94512, 4.28907, 2.17352, 0.716483, h_ATC_minus_MB, 5.25492, 5.1793, 1.12468, 1.92867, 7.57006, 2.28331, 4.64897, 2.50084, 1.50108, h_ATC_minus_SC, 5.66837, 3.40221, 1.39422, 0.6776, 7.63698, 2.62022, 7.58128, 1.06525, 2.26209, 
h_Actual, 5.93738, 3.90105, -0.850785, 4.03245, 7.58265, 1.5826, 3.3601, 2.10492, 0.322412, h_ATC_minus_MB, 5.20839, 4.90762, 0.426959, 3.65487, 7.63423, 1.47737, 3.21745, 2.33302, 1.55474, h_ATC_minus_SC, 5.75139, 3.18474, 1.10216, 2.83109, 7.97103, 1.17134, 5.79606, 0.416414, 2.21115, 
h_Actual, 7.10684, 3.74762, 0.0902178, 3.54101, 6.50717, 1.6811, 3.14696, 2.47312, 1.70025, h_ATC_minus_MB, 6.79164, 4.60127, 1.21659, 2.86741, 6.76133, 1.75732, 2.75761, 2.71537, 2.82078, h_ATC_minus_SC, 7.58981, 2.96141, 2.07301, 2.16208, 6.73414, 1.86355, 4.71089, 2.78734, 2.75364, 
h_Actual, 6.23254, 4.68462, -1.16407, 2.74128, 6.56316, 2.56951, 3.57399, 3.23487, 2.29768, h_ATC_minus_MB, 6.38213, 5.10634, -1.61494, 2.18046, 6.62483, 3.18033, 4.41111, 2.70923, 3.33569, h_ATC_minus_SC, 6.44781, 3.78672, -0.561909, 1.0425, 6.33464, 2.92836, 5.54485, 2.96556, 4.84561, 
h_Actual, 5.36702, 4.19735, 1.86683, 2.38511, 7.00271, 2.26161, 4.40706, 2.12349, -0.983104, h_ATC_minus_MB, 4.91577, 4.23957, 2.18444, 2.87836, 7.39703, 2.06506, 4.38999, 2.06746, 0.732536, h_ATC_minus_SC, 5.0217, 3.10538, 3.15169, 2.03543, 7.26676, 2.71878, 7.25766, 2.10638, 1.32432, 
h_Actual, 6.23609, 4.04309, 1.47433, 3.03234, 8.1295, 1.92973, 4.32875, 3.75583, -1.52494, h_ATC_minus_MB, 5.72988, 4.72745, 1.79139, 2.17393, 8.75893, 2.01326, 4.48458, 3.81803, -0.310666, h_ATC_minus_SC, 6.82909, 3.44486, 2.83636, 1.98519, 8.72858, 1.31781, 7.00112, 2.74755, 0.515227, 
h_Actual, 6.89901, 3.96609, 1.9392, 3.42167, 7.62147, 2.09, 2.02604, 2.87861, 2.15984, h_ATC_minus_MB, 6.00118, 4.97494, 3.01588, 2.55894, 8.17291, 2.49929, 2.50707, 3.21643, 2.83856, h_ATC_minus_SC, 6.22248, 3.19174, 3.37981, 1.46815, 8.27748, 3.1577, 5.31917, 2.78784, 3.7007, 
h_Actual, 5.69005, 3.48935, 2.28947, 2.21118, 7.06487, 2.02683, 4.55399, 2.4114, -0.311933, h_ATC_minus_MB, 5.44055, 4.73145, 2.51931, 1.54386, 7.87286, 2.89078, 5.89857, 1.2011, -0.762738, h_ATC_minus_SC, 6.93724, 3.68009, 4.07377, 0.979859, 7.96462, 2.90506, 8.16754, 1.23418, 0.485886, 
h_Actual, 6.45235, 4.03592, 2.2951, 1.68183, 7.98192, 2.57435, 3.84556, 4.64731, 1.13394, h_ATC_minus_MB, 6.71228, 5.32746, 2.78934, 0.348208, 9.07477, 3.28048, 3.79782, 6.00525, 2.94408, h_ATC_minus_SC, 7.00808, 4.52539, 3.43038, -0.212578, 8.86618, 3.48293, 4.60975, 6.16795, 3.31307, 
h_Actual, 5.65291, 3.77898, -0.121505, 2.6149, 6.32854, 1.43408, 3.86012, 3.10227, -0.449383, h_ATC_minus_MB, 5.76101, 5.11384, -2.32576, 2.23647, 6.49837, 1.35286, 3.88037, 3.19967, 1.1591, h_ATC_minus_SC, 6.31427, 3.86243, 0.320358, 1.75234, 6.6108, 1.64008, 6.70071, 3.1422, 1.83121, 
h_Actual, 6.11549, 4.34322, 1.48542, 1.98187, 7.53054, 3.83817, 4.25393, 5.61373, -1.7022, h_ATC_minus_MB, 6.18767, 5.15825, 2.24625, 1.63419, 7.24268, 4.06296, 4.58581, 5.82163, 1.04357, h_ATC_minus_SC, 6.41868, 3.68355, 3.72142, 0.266415, 7.43941, 4.31955, 6.99429, 5.92793, 1.99175, 
h_Actual, 4.02578, 4.02472, 0.436677, 3.91935, 6.34867, 3.36525, 2.95488, 1.93815, -1.02569, h_ATC_minus_MB, 3.68307, 4.79197, 1.70242, 3.39043, 6.27121, 3.78036, 2.56746, 1.99394, 1.38624, h_ATC_minus_SC, 3.12986, 3.18496, 2.96073, 2.56661, 6.09608, 3.75153, 5.81864, 2.72974, 1.36078, 
h_Actual, 5.82285, 3.33911, 0.78263, 2.28106, 7.81748, 2.33446, 3.12148, 1.3332, 0.842263, h_ATC_minus_MB, 6.70888, 4.30639, 1.95217, 2.0095, 7.86328, 3.37352, 3.03179, 0.547592, 3.26535, h_ATC_minus_SC, 6.94699, 3.10954, 2.91271, 1.38878, 7.62207, 2.88027, 5.6286, 1.40416, 3.31314, 
h_Actual, 7.09794, 3.77853, 1.44556, 3.27814, 7.46203, 1.99455, 5.06192, 3.27052, -0.67886, h_ATC_minus_MB, 6.88721, 4.06943, 0.77098, 2.62269, 6.94447, 2.30968, 5.27406, 3.05606, 0.931924, h_ATC_minus_SC, 6.9766, 3.03099, 2.01943, 1.51473, 7.01678, 2.31367, 6.09859, 3.70908, 1.10067, 
h_Actual, 5.23708, 3.72978, -1.43049, 3.40087, 7.15576, 2.46201, 4.68341, 3.49959, -1.10047, h_ATC_minus_MB, 4.5137, 4.42321, -0.197324, 2.29986, 7.95604, 3.33402, 5.62221, 3.77626, 0.311522, h_ATC_minus_SC, 5.50659, 3.29625, 1.23727, 1.09443, 8.25212, 2.92589, 7.94092, 3.11566, 1.5796, 
h_Actual, 6.2887, 4.55604, 1.75614, 4.19184, 5.86001, 2.26545, 4.27173, 2.89808, 0.737135, h_ATC_minus_MB, 5.77979, 4.93064, 2.20335, 3.15581, 6.12988, 2.52117, 4.12681, 1.94178, 2.26511, h_ATC_minus_SC, 5.97818, 4.37515, 3.62254, 2.49284, 6.27408, 2.41159, 6.79823, 2.5525, 2.81166, 
