h_Actual, 3.98824, 4.02358, -1.08589, 1.30134, 5.50534, 1.65298, 3.65122, 0.469273, 0.0862206, h_ATC_minus_MB, 3.45903, 4.64259, -0.273102, 0.412404, 6.08396, 0.993283, 4.20678, 0.421253, 1.77163, h_ATC_minus_SC, 3.73792, 3.37636, 1.43078, -1.30172, 6.24858, 2.00863, 7.38183, 0.380347, 1.8924, 
h_Actual, 4.9083, 5.65577, 0.262084, 2.78637, 5.31213, 1.30876, 5.12079, 2.88189, -1.47681, h_ATC_minus_MB, 4.94915, 6.23243, 0.237948, 2.55076, 5.21197, 1.12453, 5.45303, 3.13278, 0.879586, h_ATC_minus_SC, 4.99052, 5.47265, 1.74537, 1.05663, 5.729, 1.93877, 8.77563, 1.65628, 1.44335, 
h_Actual, 5.70726, 3.37208, -0.273281, 1.88055, 6.22893, 2.16634, 3.36399, 2.86343, -0.685141, h_ATC_minus_MB, 5.32089, 4.54446, 0.0519728, 2.14728, 6.2448, 2.78334, 3.60202, 3.29951, 0.747745, h_ATC_minus_SC, 5.51139, 3.13141, 1.23678, 1.13608, 5.82374, 2.14971, 4.76084, 3.57797, 0.512396, 
h_Actual, 5.66689, 3.2573, 1.06224, 2.09445, 5.92035, 2.41007, 3.41441, 1.98904, 0.228538, h_ATC_minus_MB, 5.72624, 3.71467, 1.54968, 1.48118, 6.08537, 3.60254, 3.21341, 1.90722, 1.5515, h_ATC_minus_SC, 5.97811, 2.65766, 2.46282, 0.576014, 6.28466, 3.49338, 6.55029, 2.18648, 2.16189, 
h_Actual, 5.95932, 2.58467, 0.407063, 2.65096, 6.11798, -1.95414, 4.56986, 2.412, -0.477393, h_ATC_minus_MB, 5.14983, 3.38898, 1.2306, 2.12567, 6.4014, -0.603001, 4.35259, 1.43425, 1.10041, h_ATC_minus_SC, 5.26595, 2.39634, 2.13841, 1.03417, 5.84784, -0.0319653, 6.58804, 2.66091, 1.42171, 
h_Actual, 3.96804, 2.97171, 0.703243, 1.24128, 5.76665, 2.78037, 4.16614, 0.995026, -0.33944, h_ATC_minus_MB, 3.44287, 4.30199, 1.19223, 1.02402, 5.60764, 3.56105, 4.95253, 1.35696, 1.28488, h_ATC_minus_SC, 4.62893, 3.1953, 2.26671, -0.55293, 6.1419, 3.8113, 7.34057, 1.44965, 2.28874, 
h_Actual, 5.33587, 3.5413, 0.465373, 1.48707, 5.68571, 4.11954, 2.04798, 4.56065, 1.93246, h_ATC_minus_MB, 4.92246, 3.70254, 0.822861, 0.414397, 5.99733, 5.7111, 1.92568, 5.4285, 3.828, h_ATC_minus_SC, 4.85072, 2.35014, 1.95661, -1.26442, 5.9627, 5.82198, 2.67948, 5.54049, 4.06835, 
h_Actual, 5.18409, 2.01294, 0.815283, 2.27993, 5.20956, 0.875951, 2.82818, 3.1248, 0.669462, h_ATC_minus_MB, 4.65075, 2.92897, 1.47664, 1.70494, 5.87516, 1.17929, 2.6082, 2.85961, 2.21371, h_ATC_minus_SC, 4.73934, 1.22261, 2.82193, 1.04503, 5.4706, -0.146242, 4.5336, 2.27195, 2.59121, 
h_Actual, 5.06568, 4.16702, 2.28419, 2.23371, 6.02868, 1.06144, 4.5919, 2.59533, -2.53381, h_ATC_minus_MB, 5.43767, 4.74851, 2.7777, 1.45714, 6.26053, 1.45267, 4.90932, 3.08201, 0.109674, h_ATC_minus_SC, 5.76543, 3.67646, 3.22028, 0.844239, 6.02077, 1.24047, 6.0436, 3.26354, 0.801754, 
h_Actual, 4.16051, 4.59902, -0.338932, 3.427, 5.65717, 0.709977, 3.51909, 0.857232, 0.0362084, h_ATC_minus_MB, 3.65255, 6.0953, 0.192617, 2.80456, 6.18452, 1.13705, 3.59552, 0.383847, 1.84226, h_ATC_minus_SC, 4.19889, 5.49188, 1.54049, 2.19747, 5.99016, 1.32765, 6.79402, 0.766617, 2.32748, 
h_Actual, 5.61889, 2.31259, 0.00588935, 2.60729, 5.6466, 1.51194, 3.62936, 3.50849, -0.346086, h_ATC_minus_MB, 4.5449, 3.3509, 0.402596, 2.12533, 5.95117, 1.60745, 2.91805, 4.3251, 2.24299, h_ATC_minus_SC, 5.28021, 2.26203, 1.90641, 1.3883, 6.20331, 1.13938, 6.33915, 4.61522, 2.0689, 
