Miniball.Clu1.Cry2.Seg0.Phi:	0.775145
Miniball.Clu1.Cry2.Seg0.Ctr:	1413
Miniball.Clu1.Cry2.Seg1.X:	123.753
Miniball.Clu1.Cry2.Seg1.Y:	149.269
Miniball.Clu1.Cry2.Seg1.Z:	252.009
Miniball.Clu1.Cry2.Seg1.Theta:	0.655807
Miniball.Clu1.Cry2.Seg1.Phi:	0.878586
Miniball.Clu1.Cry2.Seg1.Ctr:	1389
Miniball.Clu1.Cry2.Seg2.X:	104.347
Miniball.Clu1.Cry2.Seg2.Y:	150.768
Miniball.Clu1.Cry2.Seg2.Z:	258.499
Miniball.Clu1.Cry2.Seg2.Theta:	0.616946
Miniball.Clu1.Cry2.Seg2.Phi:	0.96539
Miniball.Clu1.Cry2.Seg2.Ctr:	1486
Miniball.Clu1.Cry2.Seg3.X:	94.764
Miniball.Clu1.Cry2.Seg3.Y:	134.946
Miniball.Clu1.Cry2.Seg3.Z:	268.45
Miniball.Clu1.Cry2.Seg3.Theta:	0.550833
Miniball.Clu1.Cry2.Seg3.Phi:	0.958573
Miniball.Clu1.Cry2.Seg3.Ctr:	1624
Miniball.Clu1.Cry2.Seg4.X:	105.893
Miniball.Clu1.Cry2.Seg4.Y:	117.946
Miniball.Clu1.Cry2.Seg4.Z:	273.319
Miniball.Clu1.Cry2.Seg4.Theta:	0.525535
Miniball.Clu1.Cry2.Seg4.Phi:	0.839197
Miniball.Clu1.Cry2.Seg4.Ctr:	1733
Miniball.Clu1.Cry2.Seg5.X:	125.706
Miniball.Clu1.Cry2.Seg5.Y:	115.637
Miniball.Clu1.Cry2.Seg5.Z:	265.821
Miniball.Clu1.Cry2.Seg5.Theta:	0.571121
Miniball.Clu1.Cry2.Seg5.Phi:	0.743703
Miniball.Clu1.Cry2.Seg5.Ctr:	1640
Miniball.Clu2.Cry0.Seg0.X:	-109.177
Miniball.Clu2.Cry0.Seg0.Y:	87.0065
Miniball.Clu2.Cry0.Seg0.Z:	284.501
Miniball.Clu2.Cry0.Seg0.Theta:	0.456182
Miniball.Clu2.Cry0.Seg0.Phi:	2.46872
Miniball.Clu2.Cry0.Seg0.Ctr:	1896
Miniball.Clu2.Cry0.Seg1.X:	-89.0118
Miniball.Clu2.Cry0.Seg1.Y:	88.2784
Miniball.Clu2.Cry0.Seg1.Z:	290.564
Miniball.Clu2.Cry0.Seg1.Theta:	0.407322
Miniball.Clu2.Cry0.Seg1.Phi:	2.36033
Miniball.Clu2.Cry0.Seg1.Ctr:	1939
Miniball.Clu2.Cry0.Seg2.X:	-78.3252
Miniball.Clu2.Cry0.Seg2.Y:	106.735
Miniball.Clu2.Cry0.Seg2.Z:	287.346
Miniball.Clu2.Cry0.Seg2.Theta:	0.431746
Miniball.Clu2.Cry0.Seg2.Phi:	2.20386
Miniball.Clu2.Cry0.Seg2.Ctr:	1836
Miniball.Clu2.Cry0.Seg3.X:	-87.4169
Miniball.Clu2.Cry0.Seg3.Y:	122.196
Miniball.Clu2.Cry0.Seg3.Z:	276.432
Miniball.Clu2.Cry0.Seg3.Theta:	0.497851
Miniball.Clu2.Cry0.Seg3.Phi:	2.19177
Miniball.Clu2.Cry0.Seg3.Ctr:	1700
Miniball.Clu2.Cry0.Seg4.X:	-108.454
Miniball.Clu2.Cry0.Seg4.Y:	121.08
Miniball.Clu2.Cry0.Seg4.Z:	272.459
Miniball.Clu2.Cry0.Seg4.Theta:	0.53792
Miniball.Clu2.Cry0.Seg4.Phi:	2.30124
Miniball.Clu2.Cry0.Seg4.Ctr:	1683
Miniball.Clu2.Cry0.Seg5.X:	-118.773
Miniball.Clu2.Cry0.Seg5.Y:	103.456
Miniball.Clu2.Cry0.Seg5.Z:	275.615
Miniball.Clu2.Cry0.Seg5.Theta:	0.519195
Miniball.Clu2.Cry0.Seg5.Phi:	2.42501
Miniball.Clu2.Cry0.Seg5.Ctr:	1742
Miniball.Clu2.Cry1.Seg0.X:	-20.9749
Miniball.Clu2.Cry1.Seg0.Y:	138.641
Miniball.Clu2.Cry1.Seg0.Z:	285.295
Miniball.Clu2.Cry1.Seg0.Theta:	0.456812
Miniball.Clu2.Cry1.Seg0.Phi:	1.72095
Miniball.Clu2.Cry1.Seg0.Ctr:	1826
Miniball.Clu2.Cry1.Seg1.X:	-30.3046
Miniball.Clu2.Cry1.Seg1.Y:	154.094
Miniball.Clu2.Cry1.Seg1.Z:	275.069
Miniball.Clu2.Cry1.Seg1.Theta:	0.518772
Miniball.Clu2.Cry1.Seg1.Phi:	1.76498
Miniball.Clu2.Cry1.Seg1.Ctr:	1616
Miniball.Clu2.Cry1.Seg2.X:	-50.8158
Miniball.Clu2.Cry1.Seg2.Y:	153.283
Miniball.Clu2.Cry1.Seg2.Z:	270.858
Miniball.Clu2.Cry1.Seg2.Theta:	0.537622
Miniball.Clu2.Cry1.Seg2.Phi:	1.89091
Miniball.Clu2.Cry1.Seg2.Ctr:	1684
Miniball.Clu2.Cry1.Seg3.X:	-62.4204
Miniball.Clu2.Cry1.Seg3.Y:	137.654
Miniball.Clu2.Cry1.Seg3.Z:	277.477
Miniball.Clu2.Cry1.Seg3.Theta:	0.498775
Miniball.Clu2.Cry1.Seg3.Phi:	1.99652
Miniball.Clu2.Cry1.Seg3.Ctr:	1815
Miniball.Clu2.Cry1.Seg4.X:	-52.7863
Miniball.Clu2.Cry1.Seg4.Y:	121.111
Miniball.Clu2.Cry1.Seg4.Z:	286.668
Miniball.Clu2.Cry1.Seg4.Theta:	0.431851
Miniball.Clu2.Cry1.Seg4.Phi:	1.98182
Miniball.Clu2.Cry1.Seg4.Ctr:	1873
Miniball.Clu2.Cry1.Seg5.X:	-32.3348
Miniball.Clu2.Cry1.Seg5.Y:	121.161
Miniball.Clu2.Cry1.Seg5.Z:	290.092
Miniball.Clu2.Cry1.Seg5.Theta:	0.408021
Miniball.Clu2.Cry1.Seg5.Phi:	1.83159
Miniball.Clu2.Cry1.Seg5.Ctr:	1931
Miniball.Clu2.Cry2.Seg0.X:	-103.829
Miniball.Clu2.Cry2.Seg0.Y:	179.791
Miniball.Clu2.Cry2.Seg0.Z:	242.318
Miniball.Clu2.Cry2.Seg0.Theta:	0.708429
Miniball.Clu2.Cry2.Seg0.Phi:	2.09451
Miniball.Clu2.Cry2.Seg0.Ctr:	1250
Miniball.Clu2.Cry2.Seg1.X:	-114.768
Miniball.Clu2.Cry2.Seg1.Y:	162.868
Miniball.Clu2.Cry2.Seg1.Z:	246.946
Miniball.Clu2.Cry2.Seg1.Theta:	0.67889
Miniball.Clu2.Cry2.Seg1.Phi:	2.18465
Miniball.Clu2.Cry2.Seg1.Ctr:	1404
Miniball.Clu2.Cry2.Seg2.X:	-106.474
Miniball.Clu2.Cry2.Seg2.Y:	147.277
Miniball.Clu2.Cry2.Seg2.Z:	258.717
Miniball.Clu2.Cry2.Seg2.Theta:	0.612364
Miniball.Clu2.Cry2.Seg2.Phi:	2.19676
Miniball.Clu2.Cry2.Seg2.Ctr:	1393
Miniball.Clu2.Cry2.Seg3.X:	-85.4171
Miniball.Clu2.Cry2.Seg3.Y:	148.442
Miniball.Clu2.Cry2.Seg3.Z:	263.879
Miniball.Clu2.Cry2.Seg3.Theta:	0.575686
Miniball.Clu2.Cry2.Seg3.Phi:	2.09295
Miniball.Clu2.Cry2.Seg3.Ctr:	1465
Miniball.Clu2.Cry2.Seg4.X:	-74.6797
Miniball.Clu2.Cry2.Seg4.Y:	165.405
Miniball.Clu2.Cry2.Seg4.Z:	258.528
Miniball.Clu2.Cry2.Seg4.Theta:	0.612056
Miniball.Clu2.Cry2.Seg4.Phi:	1.99489
Miniball.Clu2.Cry2.Seg4.Ctr:	1496
Miniball.Clu2.Cry2.Seg5.X:	-83.5609
Miniball.Clu2.Cry2.Seg5.Y:	181.532
Miniball.Clu2.Cry2.Seg5.Z:	247.862
Miniball.Clu2.Cry2.Seg5.Theta:	0.678545
Miniball.Clu2.Cry2.Seg5.Phi:	2.00219
Miniball.Clu2.Cry2.Seg5.Ctr:	1289
Miniball.Clu3.Cry0.Seg0.X:	-104.842
Miniball.Clu3.Cry0.Seg0.Y:	0.0199257
Miniball.Clu3.Cry0.Seg0.Z:	299.844
Miniball.Clu3.Cry0.Seg0.Theta:	0.336368
Miniball.Clu3.Cry0.Seg0.Phi:	3.1414
Miniball.Clu3.Cry0.Seg0.Ctr:	1993
Miniball.Clu3.Cry0.Seg1.X:	-114.5
Miniball.Clu3.Cry0.Seg1.Y:	18.2414
Miniball.Clu3.Cry0.Seg1.Z:	295.303
Miniball.Clu3.Cry0.Seg1.Theta:	0.374135
Miniball.Clu3.Cry0.Seg1.Phi:	2.98361
Miniball.Clu3.Cry0.Seg1.Ctr:	1952
Miniball.Clu3.Cry0.Seg2.X:	-133.34
Miniball.Clu3.Cry0.Seg2.Y:	17.966
Miniball.Clu3.Cry0.Seg2.Z:	286.462
Miniball.Clu3.Cry0.Seg2.Theta:	0.439097
Miniball.Clu3.Cry0.Seg2.Phi:	3.00766
Miniball.Clu3.Cry0.Seg2.Ctr:	1893
Miniball.Clu3.Cry0.Seg3.X:	-142.588
Miniball.Clu3.Cry0.Seg3.Y:	0.0268756
Miniball.Clu3.Cry0.Seg3.Z:	281.7
Miniball.Clu3.Cry0.Seg3.Theta:	0.468571
Miniball.Clu3.Cry0.Seg3.Phi:	3.1414
Miniball.Clu3.Cry0.Seg3.Ctr:	1867
Miniball.Clu3.Cry0.Seg4.X:	-133.749
Miniball.Clu3.Cry0.Seg4.Y:	-18.2685
Miniball.Clu3.Cry0.Seg4.Z:	286.463
Miniball.Clu3.Cry0.Seg4.Theta:	0.44037
Miniball.Clu3.Cry0.Seg4.Phi:	-3.00584
Miniball.Clu3.Cry0.Seg4.Ctr:	1925
Miniball.Clu3.Cry0.Seg5.X:	-114.477
Miniball.Clu3.Cry0.Seg5.Y:	-18.3153
Miniball.Clu3.Cry0.Seg5.Z:	294.953
Miniball.Clu3.Cry0.Seg5.Theta:	0.374506
Miniball.Clu3.Cry0.Seg5.Phi:	-2.98295
Miniball.Clu3.Cry0.Seg5.Ctr:	1915
Miniball.Clu3.Cry1.Seg0.X:	-180.98
Miniball.Clu3.Cry1.Seg0.Y:	50.7619
Miniball.Clu3.Cry1.Seg0.Z:	256.175
Miniball.Clu3.Cry1.Seg0.Theta:	0.633008
Miniball.Clu3.Cry1.Seg0.Phi:	2.86814
Miniball.Clu3.Cry1.Seg0.Ctr:	1508
Miniball.Clu3.Cry1.Seg1.X:	-190.875
Miniball.Clu3.Cry1.Seg1.Y:	32.5542
Miniball.Clu3.Cry1.Seg1.Z:	251.223
Miniball.Clu3.Cry1.Seg1.Theta:	0.656652
Miniball.Clu3.Cry1.Seg1.Phi:	2.97267
Miniball.Clu3.Cry1.Seg1.Ctr:	1413
Miniball.Clu3.Cry1.Seg2.X:	-182.479
Miniball.Clu3.Cry1.Seg2.Y:	14.6046
Miniball.Clu3.Cry1.Seg2.Z:	257.673
Miniball.Clu3.Cry1.Seg2.Theta:	0.617703
Miniball.Clu3.Cry1.Seg2.Phi:	3.06173
Miniball.Clu3.Cry1.Seg2.Ctr:	1540
Miniball.Clu3.Cry1.Seg3.X:	-164.408
Miniball.Clu3.Cry1.Seg3.Y:	14.6706
Miniball.Clu3.Cry1.Seg3.Z:	268.129
Miniball.Clu3.Cry1.Seg3.Theta:	0.551814
Miniball.Clu3.Cry1.Seg3.Phi:	3.0526
Miniball.Clu3.Cry1.Seg3.Ctr:	1678
Miniball.Clu3.Cry1.Seg4.X:	-155.264
Miniball.Clu3.Cry1.Seg4.Y:	32.7409
Miniball.Clu3.Cry1.Seg4.Z:	273.04
Miniball.Clu3.Cry1.Seg4.Theta:	0.526448
Miniball.Clu3.Cry1.Seg4.Phi:	2.93377
Miniball.Clu3.Cry1.Seg4.Ctr:	1705
Miniball.Clu3.Cry1.Seg5.X:	-163.415
Miniball.Clu3.Cry1.Seg5.Y:	50.9691
Miniball.Clu3.Cry1.Seg5.Z:	266.438
Miniball.Clu3.Cry1.Seg5.Theta:	0.571066
Miniball.Clu3.Cry1.Seg5.Phi:	2.83926
Miniball.Clu3.Cry1.Seg5.Ctr:	1664
Miniball.Clu3.Cry2.Seg0.X:	-181.795
Miniball.Clu3.Cry2.Seg0.Y:	-50.727
Miniball.Clu3.Cry2.Seg0.Z:	256.213
Miniball.Clu3.Cry2.Seg0.Theta:	0.634903
Miniball.Clu3.Cry2.Seg0.Phi:	-2.86948
Miniball.Clu3.Cry2.Seg0.Ctr:	1432
Miniball.Clu3.Cry2.Seg1.X:	-163.148
Miniball.Clu3.Cry2.Seg1.Y:	-51.0813
Miniball.Clu3.Cry2.Seg1.Z:	266.456
Miniball.Clu3.Cry2.Seg1.Theta:	0.570446
Miniball.Clu3.Cry2.Seg1.Phi:	-2.83816
Miniball.Clu3.Cry2.Seg1.Ctr:	1565
Miniball.Clu3.Cry2.Seg2.X:	-154.747
Miniball.Clu3.Cry2.Seg2.Y:	-32.7349
Miniball.Clu3.Cry2.Seg2.Z:	272.635
Miniball.Clu3.Cry2.Seg2.Theta:	0.525701
Miniball.Clu3.Cry2.Seg2.Phi:	-2.93313
Miniball.Clu3.Cry2.Seg2.Ctr:	1707
Miniball.Clu3.Cry2.Seg3.X:	-164.395
Miniball.Clu3.Cry2.Seg3.Y:	-14.688
Miniball.Clu3.Cry2.Seg3.Z:	268.286
Miniball.Clu3.Cry2.Seg3.Theta:	0.551522
Miniball.Clu3.Cry2.Seg3.Phi:	-3.05248
Miniball.Clu3.Cry2.Seg3.Ctr:	1646
Miniball.Clu3.Cry2.Seg4.X:	-182.471
Miniball.Clu3.Cry2.Seg4.Y:	-14.6404
Miniball.Clu3.Cry2.Seg4.Z:	258.142
Miniball.Clu3.Cry2.Seg4.Theta:	0.616832
Miniball.Clu3.Cry2.Seg4.Phi:	-3.06153
Miniball.Clu3.Cry2.Seg4.Ctr:	1531
Miniball.Clu3.Cry2.Seg5.X:	-190.968
Miniball.Clu3.Cry2.Seg5.Y:	-32.5395
Miniball.Clu3.Cry2.Seg5.Z:	252.262
Miniball.Clu3.Cry2.Seg5.Theta:	0.65488
Miniball.Clu3.Cry2.Seg5.Phi:	-2.97282
Miniball.Clu3.Cry2.Seg5.Ctr:	1388
Miniball.Clu4.Cry0.Seg0.X:	-109.013
Miniball.Clu4.Cry0.Seg0.Y:	-87.2627
Miniball.Clu4.Cry0.Seg0.Z:	284.885
Miniball.Clu4.Cry0.Seg0.Theta:	0.45574
Miniball.Clu4.Cry0.Seg0.Phi:	-2.46656
Miniball.Clu4.Cry0.Seg0.Ctr:	1845
Miniball.Clu4.Cry0.Seg1.X:	-118.77
Miniball.Clu4.Cry0.Seg1.Y:	-103.459
Miniball.Clu4.Cry0.Seg1.Z:	275.918
Miniball.Clu4.Cry0.Seg1.Theta:	0.518724
Miniball.Clu4.Cry0.Seg1.Phi:	-2.42498
Miniball.Clu4.Cry0.Seg1.Ctr:	1721
Miniball.Clu4.Cry0.Seg2.X:	-107.353
Miniball.Clu4.Cry0.Seg2.Y:	-120.547
Miniball.Clu4.Cry0.Seg2.Z:	271.137
Miniball.Clu4.Cry0.Seg2.Theta:	0.536988
Miniball.Clu4.Cry0.Seg2.Phi:	-2.29837
Miniball.Clu4.Cry0.Seg2.Ctr:	1597
Miniball.Clu4.Cry0.Seg3.X:	-87.6298
Miniball.Clu4.Cry0.Seg3.Y:	-122.81
Miniball.Clu4.Cry0.Seg3.Z:	277.176
Miniball.Clu4.Cry0.Seg3.Theta:	0.498461
Miniball.Clu4.Cry0.Seg3.Phi:	-2.19055
Miniball.Clu4.Cry0.Seg3.Ctr:	1780
Miniball.Clu4.Cry0.Seg4.X:	-78.0885
Miniball.Clu4.Cry0.Seg4.Y:	-106.093
Miniball.Clu4.Cry0.Seg4.Z:	286.656
Miniball.Clu4.Cry0.Seg4.Theta:	0.430768
Miniball.Clu4.Cry0.Seg4.Phi:	-2.2053
Miniball.Clu4.Cry0.Seg4.Ctr:	1871
Miniball.Clu4.Cry0.Seg5.X:	-88.8126
Miniball.Clu4.Cry0.Seg5.Y:	-88.727
Miniball.Clu4.Cry0.Seg5.Z:	290.367
Miniball.Clu4.Cry0.Seg5.Theta:	0.408077
Miniball.Clu4.Cry0.Seg5.Phi:	-2.35668
Miniball.Clu4.Cry0.Seg5.Ctr:	1877
Miniball.Clu4.Cry1.Seg0.X:	-103.3
Miniball.Clu4.Cry1.Seg0.Y:	-179.266
Miniball.Clu4.Cry1.Seg0.Z:	241.962
Miniball.Clu4.Cry1.Seg0.Theta:	0.70744
Miniball.Clu4.Cry1.Seg0.Phi:	-2.09356
Miniball.Clu4.Cry1.Seg0.Ctr:	1291
Miniball.Clu4.Cry1.Seg1.X:	-83.0184
Miniball.Clu4.Cry1.Seg1.Y:	-180.488
Miniball.Clu4.Cry1.Seg1.Z:	246.898
Miniball.Clu4.Cry1.Seg1.Theta:	0.677567
Miniball.Clu4.Cry1.Seg1.Phi:	-2.00191
Miniball.Clu4.Cry1.Seg1.Ctr:	1360
Miniball.Clu4.Cry1.Seg2.X:	-74.736
Miniball.Clu4.Cry1.Seg2.Y:	-165.079
